acm_id,Full.Name,Home.Address,School.Address,School,Commute.Time,Mode,Stutus,Commute.Rank
11,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,1137,driving,OK,1
11,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,1458,driving,OK,2
11,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,1655,driving,OK,3
11,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,1677,driving,OK,4
11,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,1679,driving,OK,5
11,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,1753,driving,OK,6
11,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1799,driving,OK,7
11,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,1818,driving,OK,8
11,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,1884,driving,OK,9
11,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1896,driving,OK,10
11,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,1902,driving,OK,11
11,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1950,driving,OK,12
11,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,1992,driving,OK,13
11,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,2178,driving,OK,14
11,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,2371,driving,OK,15
11,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,2799,driving,OK,16
11,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2954,driving,OK,17
11,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,3035,driving,OK,18
11,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,3099,driving,OK,19
11,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,3326,driving,OK,20
11,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,3844,driving,OK,21
11,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,3956,driving,OK,22
11,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3996,driving,OK,23
11,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,4082,driving,OK,24
11,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,4431,driving,OK,25
11,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,4756,driving,OK,26
12,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,220,driving,OK,1
12,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,402,driving,OK,2
12,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,512,driving,OK,3
12,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,583,driving,OK,4
12,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,589,driving,OK,5
12,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,607,driving,OK,6
12,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,646,driving,OK,7
12,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,716,driving,OK,8
12,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,834,driving,OK,9
12,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,840,driving,OK,10
12,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,934,driving,OK,11
12,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,1019,driving,OK,12
12,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1178,driving,OK,13
12,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,1374,driving,OK,14
12,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,1582,driving,OK,15
12,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1831,driving,OK,16
12,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1995,driving,OK,17
12,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2070,driving,OK,18
12,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2097,driving,OK,19
12,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2325,driving,OK,20
12,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2740,driving,OK,21
12,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2781,driving,OK,22
12,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,2934,driving,OK,23
12,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,2972,driving,OK,24
12,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3330,driving,OK,25
12,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,3347,driving,OK,26
13,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,795,driving,OK,1
13,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,826,driving,OK,2
13,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,1017,driving,OK,3
13,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,1035,driving,OK,4
13,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1043,driving,OK,5
13,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1100,driving,OK,6
13,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,1160,driving,OK,7
13,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1263,driving,OK,8
13,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,1269,driving,OK,9
13,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,1396,driving,OK,10
13,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2034,driving,OK,11
13,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2166,driving,OK,12
13,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,2319,driving,OK,13
13,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,2348,driving,OK,14
13,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,2425,driving,OK,15
13,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,2513,driving,OK,16
13,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,2516,driving,OK,17
13,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2584,driving,OK,18
13,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,2601,driving,OK,19
13,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,2679,driving,OK,20
13,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2720,driving,OK,21
13,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,2776,driving,OK,22
13,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,2875,driving,OK,23
13,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,2918,driving,OK,24
13,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2950,driving,OK,25
13,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,3705,driving,OK,26
14,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,1771,driving,OK,1
14,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,1813,driving,OK,2
14,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,2020,driving,OK,3
14,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,2041,driving,OK,4
14,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,2045,driving,OK,5
14,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,2111,driving,OK,6
14,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2173,driving,OK,7
14,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,2181,driving,OK,8
14,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,2257,driving,OK,9
14,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2258,driving,OK,10
14,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2309,driving,OK,11
14,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2486,driving,OK,12
14,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,2540,driving,OK,13
14,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2553,driving,OK,14
14,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,2743,driving,OK,15
14,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,3158,driving,OK,16
14,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,3302,driving,OK,17
14,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,3381,driving,OK,18
14,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,3488,driving,OK,19
14,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,3708,driving,OK,20
14,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,4311,driving,OK,21
14,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,4343,driving,OK,22
14,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,4467,driving,OK,23
14,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,4545,driving,OK,24
14,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,5089,driving,OK,25
14,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,5190,driving,OK,26
15,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,290,driving,OK,1
15,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,596,driving,OK,2
15,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,699,driving,OK,3
15,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,749,driving,OK,4
15,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,794,driving,OK,5
15,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,817,driving,OK,6
15,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,843,driving,OK,7
15,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,863,driving,OK,8
15,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,907,driving,OK,9
15,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1169,driving,OK,10
15,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1257,driving,OK,11
15,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1375,driving,OK,12
15,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,1413,driving,OK,13
15,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,1495,driving,OK,14
15,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,1512,driving,OK,15
15,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,2021,driving,OK,16
15,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2074,driving,OK,17
15,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2130,driving,OK,18
15,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2150,driving,OK,19
15,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2356,driving,OK,20
15,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,3261,driving,OK,21
15,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,3273,driving,OK,22
15,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3463,driving,OK,23
15,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,3521,driving,OK,24
15,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,3679,driving,OK,25
15,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3742,driving,OK,26
16,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,621,driving,OK,1
16,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,692,driving,OK,2
16,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,839,driving,OK,3
16,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,847,driving,OK,4
16,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,874,driving,OK,5
16,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,916,driving,OK,6
16,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,985,driving,OK,7
16,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,993,driving,OK,8
16,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,1045,driving,OK,9
16,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1073,driving,OK,10
16,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1146,driving,OK,11
16,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,1290,driving,OK,12
16,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1332,driving,OK,13
16,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,1374,driving,OK,14
16,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,1499,driving,OK,15
16,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1903,driving,OK,16
16,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2102,driving,OK,17
16,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2185,driving,OK,18
16,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2290,driving,OK,19
16,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2484,driving,OK,20
16,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2913,driving,OK,21
16,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2922,driving,OK,22
16,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3100,driving,OK,23
16,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,3242,driving,OK,24
16,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3436,driving,OK,25
16,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,3465,driving,OK,26
17,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,400,driving,OK,1
17,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,2005,driving,OK,2
17,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,2596,driving,OK,3
17,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2646,driving,OK,4
17,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2696,driving,OK,5
17,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,2775,driving,OK,6
17,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2850,driving,OK,7
17,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2881,driving,OK,8
17,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2905,driving,OK,9
17,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2996,driving,OK,10
17,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,3089,driving,OK,11
17,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,3144,driving,OK,12
17,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,3146,driving,OK,13
17,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,3155,driving,OK,14
17,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,3165,driving,OK,15
17,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,3195,driving,OK,16
17,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,3263,driving,OK,17
17,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,3336,driving,OK,18
17,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,3414,driving,OK,19
17,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3447,driving,OK,20
17,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,3496,driving,OK,21
17,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,3508,driving,OK,22
17,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,3568,driving,OK,23
17,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,3689,driving,OK,24
17,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,3875,driving,OK,25
17,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,4558,driving,OK,26
18,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,502,driving,OK,1
18,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,639,driving,OK,2
18,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,718,driving,OK,3
18,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,805,driving,OK,4
18,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,974,driving,OK,5
18,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,1117,driving,OK,6
18,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1136,driving,OK,7
18,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1246,driving,OK,8
18,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,1335,driving,OK,9
18,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,1336,driving,OK,10
18,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1373,driving,OK,11
18,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,1451,driving,OK,12
18,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,1614,driving,OK,13
18,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,1708,driving,OK,14
18,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,1717,driving,OK,15
18,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1731,driving,OK,16
18,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,1740,driving,OK,17
18,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,1781,driving,OK,18
18,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,1845,driving,OK,19
18,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,1866,driving,OK,20
18,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,1920,driving,OK,21
18,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2032,driving,OK,22
18,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,2222,driving,OK,23
18,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,2526,driving,OK,24
18,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,2591,driving,OK,25
18,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,2774,driving,OK,26
19,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,637,driving,OK,1
19,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,692,driving,OK,2
19,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,880,driving,OK,3
19,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,960,driving,OK,4
19,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1068,driving,OK,5
19,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1117,driving,OK,6
19,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,1133,driving,OK,7
19,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,1189,driving,OK,8
19,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,1236,driving,OK,9
19,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1259,driving,OK,10
19,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2012,driving,OK,11
19,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2177,driving,OK,12
19,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,2317,driving,OK,13
19,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,2364,driving,OK,14
19,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,2396,driving,OK,15
19,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,2528,driving,OK,16
19,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,2532,driving,OK,17
19,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2589,driving,OK,18
19,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,2597,driving,OK,19
19,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,2640,driving,OK,20
19,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2745,driving,OK,21
19,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,2777,driving,OK,22
19,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,2878,driving,OK,23
19,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2904,driving,OK,24
